x,y,z
-1.715323000000000153e+00,5.353385000000000504e-01,2.241687500000000277e+00
-1.757231999999999905e+00,5.115330000000000155e-01,2.248829000000000189e+00
-1.759480500000000003e+00,5.304470000000000018e-01,2.251451499999999939e+00
-1.665527600000000108e+00,5.015221999999999181e-01,2.241330800000000067e+00
-1.575850750000000078e+00,5.022203750000000522e-01,2.245842749999999999e+00
-1.661432000000000020e+00,5.324359999999999093e-01,2.244980599999999882e+00
-1.564078400000000091e+00,5.315543999999998714e-01,2.243812400000000373e+00
-1.575218500000000077e+00,5.307235000000000147e-01,2.251463000000000214e+00
-1.482073750000000079e+00,4.445605000000000251e-01,2.246668000000000109e+00
-1.381877999999999940e+00,4.427649999999999642e-01,2.244125200000000042e+00
-1.405955999999999984e+00,4.775309999999999833e-01,2.246594333333332916e+00
-1.470039000000000096e+00,4.554000000000000270e-01,2.252447000000000088e+00
-1.408692333333333435e+00,4.487970000000000570e-01,2.251548333333333485e+00
-1.486327000000000176e+00,4.742114999999999525e-01,2.252595499999999973e+00
-1.398110500000000034e+00,4.698890000000000011e-01,2.250884000000000107e+00
-1.327869999999999884e+00,4.455010000000000359e-01,2.247658500000000004e+00
-1.204458999999999946e+00,4.388960000000000083e-01,2.248222999999999860e+00
-1.283387400000000067e+00,4.451722000000000179e-01,2.253079800000000077e+00
-1.233194750000000006e+00,4.449522499999999381e-01,2.252132749999999906e+00
-1.304849624999999902e+00,4.726453750000000342e-01,2.252703374999999841e+00
-1.223933833333333387e+00,4.734560000000000435e-01,2.251278333333333936e+00
-1.425537999999999972e+00,4.945970000000000089e-01,2.246262999999999899e+00
-1.495694000000000079e+00,5.365760000000000529e-01,2.242875000000000174e+00
-1.414067799999999986e+00,5.293370000000000575e-01,2.246718399999999782e+00
-1.487250833333333189e+00,5.030199999999999116e-01,2.253817166666666427e+00
-1.391065285714285782e+00,5.029480000000000617e-01,2.252782857142856976e+00
-1.480166666666666631e+00,5.284246666666666536e-01,2.251298666666666559e+00
-1.372793666666666690e+00,5.354076666666666151e-01,2.258571666666666644e+00
-1.296685666666666625e+00,5.020243333333334057e-01,2.245725333333333129e+00
-1.239263000000000003e+00,5.067430000000000545e-01,2.247148999999999841e+00
-1.297032999999999880e+00,5.295954999999999968e-01,2.246185500000000168e+00
-1.239647500000000013e+00,5.340519999999999712e-01,2.247696000000000360e+00
-1.296459599999999934e+00,5.013659999999999783e-01,2.254529999999999923e+00
-1.216086250000000035e+00,5.025372500000000464e-01,2.252890250000000094e+00
-1.308211800000000036e+00,5.290735999999999217e-01,2.254071999999999854e+00
-1.217795666666666721e+00,5.266356666666666131e-01,2.250626999999999711e+00
-1.813272500000000065e+00,5.609507500000000535e-01,2.243358249999999998e+00
-1.728346333333333318e+00,5.634586666666666632e-01,2.242812666666666566e+00
-1.808196200000000031e+00,5.885890000000000288e-01,2.242785200000000145e+00
-1.731022999999999978e+00,5.897872000000000670e-01,2.243056199999999833e+00
-1.758365500000000026e+00,5.544765000000000388e-01,2.250047499999999978e+00
-1.668521799999999944e+00,5.620079999999999520e-01,2.244913600000000287e+00
-1.584686199999999934e+00,5.625199999999999090e-01,2.244858599999999704e+00
-1.664210250000000002e+00,5.888152500000001233e-01,2.243836249999999755e+00
-1.573256599999999894e+00,5.896238000000000312e-01,2.247330400000000061e+00
-1.564994333333333154e+00,5.587273333333332426e-01,2.252024000000000026e+00
-1.558500500000000066e+00,5.928050000000000264e-01,2.250391500000000100e+00
-1.814687599999999845e+00,6.188388000000000222e-01,2.239487599999999912e+00
-1.713872999999999980e+00,6.195690000000000364e-01,2.239656000000000091e+00
-1.802900399999999959e+00,6.488918000000000186e-01,2.236478200000000083e+00
-1.711955499999999963e+00,6.432539999999999925e-01,2.237245000000000150e+00
-1.760610500000000078e+00,6.166205000000000158e-01,2.252531999999999979e+00
-1.760078666666666791e+00,6.473529999999999562e-01,2.251801333333333321e+00
-1.664911000000000030e+00,6.131360000000000143e-01,2.244673000000000140e+00
-1.573134500000000102e+00,6.178247500000000336e-01,2.246733749999999752e+00
-1.679378333333333417e+00,6.448436666666667039e-01,2.240562000000000165e+00
-1.572209428571428758e+00,6.480007142857141522e-01,2.245631571428571505e+00
-1.654252999999999973e+00,6.312720000000000553e-01,2.253525999999999918e+00
-1.575290666666666617e+00,6.190153333333333618e-01,2.251263999999999488e+00
-1.652888499999999983e+00,6.488924999999999832e-01,2.251733999999999902e+00
-1.574561000000000099e+00,6.424750000000000183e-01,2.250211999999999879e+00
-1.495590666666666735e+00,5.595356666666666534e-01,2.242650666666666570e+00
-1.383152799999999960e+00,5.590615999999999364e-01,2.245637599999999789e+00
-1.466909000000000018e+00,5.910910000000000331e-01,2.247485000000000177e+00
-1.374163666666666783e+00,5.816893333333333915e-01,2.244487333333333723e+00
-1.470031999999999783e+00,5.578546666666666098e-01,2.252078000000000024e+00
-1.431719999999999882e+00,5.591625000000000068e-01,2.255152500000000337e+00
-1.486179750000000022e+00,5.917315000000000769e-01,2.251953749999999754e+00
-1.412827999999999751e+00,5.917901999999999330e-01,2.253998600000000074e+00
-1.327910499999999994e+00,5.668385000000000229e-01,2.247266999999999904e+00
-1.237407333333333304e+00,5.602803333333333802e-01,2.243774666666666473e+00
-1.327074500000000157e+00,5.887880000000000891e-01,2.245858499999999758e+00
-1.236749499999999946e+00,5.873329999999999940e-01,2.242545999999999928e+00
-1.295829857142857255e+00,5.577028571428571668e-01,2.257756000000000096e+00
-1.199350999999999834e+00,5.598607500000000181e-01,2.251147750000000336e+00
-1.286358333333333270e+00,5.903708333333334002e-01,2.252591333333333168e+00
-1.208323333333333416e+00,5.916839999999999877e-01,2.254391666666666350e+00
-1.427011000000000029e+00,6.086120000000000418e-01,2.248029999999999973e+00
-1.384308000000000094e+00,6.503514000000000239e-01,2.247043000000000124e+00
-1.490921799999999964e+00,6.212940000000000129e-01,2.254008600000000140e+00
-1.399796571428571168e+00,6.203870000000000218e-01,2.252369857142857423e+00
-1.487943750000000342e+00,6.478197500000000275e-01,2.254312749999999976e+00
-1.410822333333333178e+00,6.458899999999999642e-01,2.253976333333333582e+00
-1.269282000000000021e+00,6.094899999999999762e-01,2.248613999999999891e+00
-1.228423000000000043e+00,6.186756666666667348e-01,2.248279333333333074e+00
-1.224213999999999913e+00,6.446647999999999268e-01,2.244989599999999808e+00
-1.311405666666666692e+00,6.198640000000000816e-01,2.252637000000000000e+00
-1.208928666666666540e+00,6.130606666666666982e-01,2.251195000000000057e+00
-1.298763750000000217e+00,6.470907500000000478e-01,2.254306750000000026e+00
-1.197086499999999942e+00,6.575195000000000345e-01,2.259238499999999927e+00
-1.052232999999999974e+00,4.744059999999999944e-01,2.179761000000000060e+00
-1.052245000000000097e+00,5.253379999999999717e-01,2.179561000000000082e+00
-1.053874999999999895e+00,4.447993333333333243e-01,2.183095999999999925e+00
-1.053561000000000192e+00,4.750450000000000506e-01,2.182350000000000012e+00
-1.054996333333333425e+00,5.062873333333334225e-01,2.185014999999999930e+00
-1.052982000000000085e+00,5.359720000000000040e-01,2.180953999999999837e+00
-1.053937000000000124e+00,5.570776666666666932e-01,2.182725000000000026e+00
-1.058665333333333125e+00,5.908833333333333160e-01,2.191806666666666903e+00
-1.057890333333333155e+00,6.218063333333333498e-01,2.190157666666666447e+00
-1.058219999999999938e+00,6.483309999999999906e-01,2.190684500000000146e+00
-1.136326666666666707e+00,4.441508333333333280e-01,2.244230166666666193e+00
-1.118211499999999914e+00,4.692107500000000098e-01,2.242398000000000113e+00
-1.177777499999999922e+00,4.474099999999999744e-01,2.250790000000000290e+00
-1.161310250000000099e+00,4.778799999999999715e-01,2.252114500000000241e+00
-1.143057833333333440e+00,5.009941666666666293e-01,2.243651666666666600e+00
-1.137966571428571383e+00,5.347394285714285322e-01,2.244114285714285284e+00
-1.144928500000000016e+00,5.030715000000000048e-01,2.253630000000000244e+00
-1.162121500000000029e+00,5.209390000000000409e-01,2.253451000000000093e+00
-1.126687499999999842e+00,5.633907499999999402e-01,2.245017750000000145e+00
-1.120135749999999986e+00,5.868415000000000159e-01,2.245525000000000215e+00
-1.160702999999999818e+00,5.524670000000000414e-01,2.250663499999999928e+00
-1.169964000000000004e+00,5.889762499999999790e-01,2.251698750000000082e+00
-1.134557333333333196e+00,6.457723333333332816e-01,2.246479333333333273e+00
-1.142052749999999950e+00,6.206113750000000762e-01,2.250966749999999905e+00
-1.145969333333333395e+00,6.493976666666666508e-01,2.254944000000000059e+00
-1.811154500000000001e+00,6.785302500000000014e-01,2.240552749999999982e+00
-1.731360599999999916e+00,6.757773999999999726e-01,2.243202199999999813e+00
-1.814658000000000104e+00,7.066373999999999711e-01,2.239212199999999875e+00
-1.737666600000000061e+00,7.063883999999999164e-01,2.242032600000000375e+00
-1.660136999999999974e+00,6.762867999999999657e-01,2.242930799999999891e+00
-1.604835500000000081e+00,6.760264999999999747e-01,2.244410000000000238e+00
-1.667292800000000241e+00,7.068228000000000844e-01,2.242943400000000143e+00
-1.572384285714285568e+00,7.078844285714286366e-01,2.245657428571429026e+00
-1.562657199999999857e+00,6.790378000000000247e-01,2.251369200000000070e+00
-1.573984000000000050e+00,7.020530000000000381e-01,2.249242000000000186e+00
-1.806391500000000150e+00,7.334712500000000190e-01,2.234976999999999769e+00
-1.732805249999999964e+00,7.339080000000000048e-01,2.240439000000000291e+00
-1.805313399999999957e+00,7.633147999999999600e-01,2.238926000000000194e+00
-1.757644999999999902e+00,7.589960000000000040e-01,2.248552000000000106e+00
-1.731252250000000270e+00,7.669037499999999952e-01,2.249363999999999919e+00
-1.661715999999999971e+00,7.335627499999999301e-01,2.240302750000000120e+00
-1.555503599999999986e+00,7.357172000000000711e-01,2.241541000000000228e+00
-1.661243999999999943e+00,7.627141999999998978e-01,2.244030599999999875e+00
-1.572955666666666419e+00,7.658783333333333276e-01,2.246566000000000063e+00
-1.609041500000000013e+00,7.385245000000000282e-01,2.249697499999999906e+00
-1.575523000000000229e+00,7.630979999999999430e-01,2.250007999999999786e+00
-1.499470499999999928e+00,6.834990000000000787e-01,2.247664000000000328e+00
-1.411675499999999861e+00,6.810914999999999608e-01,2.247025500000000342e+00
-1.406158999999999937e+00,7.012516666666667176e-01,2.246098666666666688e+00
-1.478096999999999994e+00,6.721302500000000402e-01,2.251682249999999996e+00
-1.398768800000000034e+00,6.764311999999998992e-01,2.250866200000000372e+00
-1.486493250000000099e+00,7.060249999999999027e-01,2.252032750000000139e+00
-1.385388749999999947e+00,7.074974999999998904e-01,2.253807749999999999e+00
-1.237729999999999997e+00,6.708229999999999471e-01,2.243888000000000105e+00
-1.328839000000000103e+00,7.200349999999999806e-01,2.248167000000000026e+00
-1.302047624999999931e+00,6.770659999999999457e-01,2.253346500000000141e+00
-1.201103500000000102e+00,6.776946666666665564e-01,2.255815833333333575e+00
-1.302089714285714184e+00,7.055887142857143468e-01,2.253426142857142711e+00
-1.215629375000000012e+00,7.055528749999999683e-01,2.255831125000000270e+00
-1.466886499999999982e+00,7.370695000000000441e-01,2.246941999999999773e+00
-1.397501000000000104e+00,7.430290000000000505e-01,2.247800999999999938e+00
-1.487853333333333028e+00,7.664140000000000397e-01,2.246141666666666481e+00
-1.492223999999999995e+00,7.288706666666667777e-01,2.252448333333333608e+00
-1.399603999999999848e+00,7.306988333333332974e-01,2.251764833333333105e+00
-1.485332500000000167e+00,7.529794999999999128e-01,2.250209500000000418e+00
-1.400786499999999934e+00,7.626801249999999310e-01,2.253505500000000161e+00
-1.240496999999999961e+00,7.742679999999999563e-01,2.248193999999999804e+00
-1.298065142857142806e+00,7.361425714285713129e-01,2.253645428571428688e+00
-1.217085499999999820e+00,7.385140000000000038e-01,2.256739833333333500e+00
-1.303668571428571399e+00,7.640334285714285301e-01,2.255776714285714135e+00
-1.206275428571428554e+00,7.635222857142857089e-01,2.253618285714285907e+00
-1.814363750000000053e+00,7.942740000000000355e-01,2.243889750000000127e+00
-1.720137999999999945e+00,7.957334999999999825e-01,2.246732999999999869e+00
-1.815998000000000001e+00,8.222308000000000394e-01,2.240362000000000187e+00
-1.737365000000000048e+00,8.242827500000000640e-01,2.245648749999999971e+00
-1.759973000000000010e+00,7.917570000000000441e-01,2.251225999999999949e+00
-1.759408000000000083e+00,8.106290000000000440e-01,2.250493000000000077e+00
-1.668611400000000078e+00,7.940142000000001143e-01,2.244303399999999726e+00
-1.555265499999999967e+00,7.946554999999999591e-01,2.244496750000000151e+00
-1.658803600000000156e+00,8.237778000000000045e-01,2.240739800000000059e+00
-1.581633000000000067e+00,8.197166666666667600e-01,2.242569666666666794e+00
-1.593096000000000068e+00,7.911922500000000413e-01,2.251342499999999802e+00
-1.564859666666666760e+00,8.226273333333332660e-01,2.250966333333332958e+00
-1.820211333333333181e+00,8.510993333333333188e-01,2.241526333333333287e+00
-1.738063750000000018e+00,8.501912500000000650e-01,2.246424000000000198e+00
-1.816456000000000071e+00,8.796772499999999662e-01,2.246072250000000103e+00
-1.721228500000000050e+00,8.855385000000000062e-01,2.247777499999999762e+00
-1.795493000000000006e+00,8.562720000000000331e-01,2.248839999999999950e+00
-1.747849333333333144e+00,8.769786666666665731e-01,2.250863333333333660e+00
-1.655496333333333459e+00,8.504356666666667008e-01,2.239468666666666774e+00
-1.562122285714285796e+00,8.487085714285714788e-01,2.244673285714285704e+00
-1.666532499999999750e+00,8.796994999999999676e-01,2.245827499999999866e+00
-1.571568400000000088e+00,8.818139999999999867e-01,2.244074400000000136e+00
-1.649977499999999875e+00,8.587500000000000133e-01,2.251833999999999669e+00
-1.593483500000000053e+00,8.784149999999999459e-01,2.251578499999999927e+00
-1.495119499999999935e+00,7.885545000000000471e-01,2.241201499999999847e+00
-1.366451500000000152e+00,7.904619999999999980e-01,2.247850500000000196e+00
-1.482542000000000026e+00,8.175945000000000018e-01,2.246032999999999724e+00
-1.402318600000000304e+00,8.193502000000000285e-01,2.246757400000000349e+00
-1.472235666666666498e+00,7.936873333333333003e-01,2.254413333333333380e+00
-1.412406599999999957e+00,7.916652000000000688e-01,2.252156600000000175e+00
-1.487773000000000012e+00,8.205694999999999517e-01,2.253416000000000086e+00
-1.390344999999999942e+00,8.218173333333332886e-01,2.252429333333333616e+00
-1.328195500000000084e+00,7.950394999999998991e-01,2.246863999999999972e+00
-1.307431000000000010e+00,8.202230000000000354e-01,2.245673000000000030e+00
-1.298485200000000006e+00,7.890669999999999629e-01,2.257023000000000224e+00
-1.221654399999999807e+00,7.928414000000001405e-01,2.252135800000000021e+00
-1.292803399999999936e+00,8.185411999999999688e-01,2.257238599999999984e+00
-1.230184199999999839e+00,8.227978000000000236e-01,2.254578200000000088e+00
-1.474277250000000095e+00,8.523482499999999185e-01,2.245596249999999738e+00
-1.365815999999999919e+00,8.433680000000000065e-01,2.246675000000000200e+00
-1.497860333333333349e+00,8.814493333333333069e-01,2.244724333333333544e+00
-1.365132500000000082e+00,8.728314999999999824e-01,2.245512500000000244e+00
-1.503245999999999860e+00,8.416190000000000060e-01,2.252411999999999637e+00
-1.406485200000000102e+00,8.505124000000000573e-01,2.252441600000000044e+00
-1.470883500000000010e+00,8.841120000000000090e-01,2.252158500000000174e+00
-1.412929399999999891e+00,8.760716000000000614e-01,2.252634399999999815e+00
-1.313324499999999784e+00,8.512215000000000753e-01,2.246938500000000172e+00
-1.327319000000000138e+00,8.771784999999999721e-01,2.245163999999999938e+00
-1.223190499999999847e+00,8.756319999999999659e-01,2.248365000000000169e+00
-1.297313333333333318e+00,8.499465000000000492e-01,2.253039666666666552e+00
-1.221565199999999907e+00,8.506529999999999925e-01,2.251779399999999765e+00
-1.291557800000000089e+00,8.815381999999999385e-01,2.255151999999999823e+00
